chi-0_fa,chi-1_fa,chi-2_fa,chi-3_fa,chi-4_fa,chi-5_fa,Z-0_fa,Z-1_fa,Z-2_fa,Z-3_fa,Z-4_fa,Z-5_fa,I-0_fa,I-1_fa,I-2_fa,I-3_fa,I-4_fa,I-5_fa,T-0_fa,T-1_fa,T-2_fa,T-3_fa,T-4_fa,T-5_fa,S-0_fa,S-1_fa,S-2_fa,S-3_fa,S-4_fa,S-5_fa,chi-0_ma,chi-1_ma,chi-2_ma,chi-3_ma,chi-4_ma,chi-5_ma,Z-0_ma,Z-1_ma,Z-2_ma,Z-3_ma,Z-4_ma,Z-5_ma,I-0_ma,I-1_ma,I-2_ma,I-3_ma,I-4_ma,I-5_ma,T-0_ma,T-1_ma,T-2_ma,T-3_ma,T-4_ma,T-5_ma,S-0_ma,S-1_ma,S-2_ma,S-3_ma,S-4_ma,S-5_ma,chi-0_md,chi-1_md,chi-2_md,chi-3_md,chi-4_md,chi-5_md,Z-0_md,Z-1_md,Z-2_md,Z-3_md,Z-4_md,Z-5_md,I-0_md,I-1_md,I-2_md,I-3_md,I-4_md,I-5_md,T-0_md,T-1_md,T-2_md,T-3_md,T-4_md,T-5_md,S-0_md,S-1_md,S-2_md,S-3_md,S-4_md,S-5_md,distance,barrier,smiles,filename
200.5066,430.05,767.7534,947.9568,1102.384,1212.3008,6613.0,5338.0,8248.0,8346.0,4912.0,2738.0,32.0,66.0,120.0,150.0,178.0,196.0,186.0,476.0,706.0,806.0,804.0,648.0,13.2048,33.5614,52.5468,63.4678,69.699,62.4276,200.5066,430.05,767.7534,947.9568,1102.384,1212.3008,6613.0,5338.0,8248.0,8346.0,4912.0,2738.0,32.0,66.0,120.0,150.0,178.0,196.0,186.0,476.0,706.0,806.0,804.0,648.0,13.2048,33.5614,52.5468,63.4678,69.699,62.4276,200.5066,430.05,767.7534,947.9568,1102.384,1212.3008,6613.0,5338.0,8248.0,8346.0,4912.0,2738.0,32.0,66.0,120.0,150.0,178.0,196.0,186.0,476.0,706.0,806.0,804.0,648.0,13.2048,33.5614,52.5468,63.4678,69.699,62.4276,0.956,11.4,[Ir](n1ccnc1)([C-]1N(C)CCN(C)1)(C#[O+])(C#N)[H],ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1
217.6186,471.426,850.1876,941.0692,1155.0176,1327.6556,6631.0,5696.0,7378.0,9416.0,5074.0,2684.0,35.0,72.0,130.0,148.0,182.0,210.0,202.0,500.0,712.0,822.0,876.0,828.0,13.5859,35.1156,53.775,63.18600000000001,70.931,65.609,217.6186,471.426,850.1876,941.0692,1155.0176,1327.6556,6631.0,5696.0,7378.0,9416.0,5074.0,2684.0,35.0,72.0,130.0,148.0,182.0,210.0,202.0,500.0,712.0,822.0,876.0,828.0,13.5859,35.1156,53.775,63.18600000000001,70.931,65.609,217.6186,471.426,850.1876,941.0692,1155.0176,1327.6556,6631.0,5696.0,7378.0,9416.0,5074.0,2684.0,35.0,72.0,130.0,148.0,182.0,210.0,202.0,500.0,712.0,822.0,876.0,828.0,13.5859,35.1156,53.775,63.18600000000001,70.931,65.609,0.994,16.6,[Ir]([C-]1N(C)C=CN(C)1)([N+]1=COCC1)(C#[N+]C)(O)[H],ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1
171.2751,346.651,620.4698,828.659,1199.5438,688.0382,7513.0,10476.0,8932.0,6878.0,3204.0,1348.0,28.0,56.0,102.0,134.0,198.0,112.0,158.0,404.0,618.0,678.0,568.0,436.0,11.7364,30.938,48.8154,57.919,56.5282,36.4604,171.2751,346.651,620.4698,828.659,1199.5438,688.0382,7513.0,10476.0,8932.0,6878.0,3204.0,1348.0,28.0,56.0,102.0,134.0,198.0,112.0,158.0,404.0,618.0,678.0,568.0,436.0,11.7364,30.938,48.8154,57.919,56.5282,36.4604,171.2751,346.651,620.4698,828.659,1199.5438,688.0382,7513.0,10476.0,8932.0,6878.0,3204.0,1348.0,28.0,56.0,102.0,134.0,198.0,112.0,158.0,404.0,618.0,678.0,568.0,436.0,11.7364,30.938,48.8154,57.919,56.5282,36.4604,0.9936,18.6,[Ir]([As+](C)(C)C)(n1ccnc1)(C#[N+][H])(F)[H],ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_fluoride_1_smi1_1_s_1
312.6776,669.941,1116.2774,1636.3108,2274.5352,2595.3144,8465.0,13232.0,14148.0,17058.0,16736.0,14626.0,54.0,112.0,194.0,282.0,394.0,428.0,306.0,800.0,1260.0,1642.0,1886.0,2174.0,23.6596,60.7554,97.5948,132.7682,163.77100000000004,186.396,312.6776,669.941,1116.2774,1636.3108,2274.5352,2595.3144,8465.0,13232.0,14148.0,17058.0,16736.0,14626.0,54.0,112.0,194.0,282.0,394.0,428.0,306.0,800.0,1260.0,1642.0,1886.0,2174.0,23.6596,60.7554,97.5948,132.7682,163.77100000000004,186.396,312.6776,669.941,1116.2774,1636.3108,2274.5352,2595.3144,8465.0,13232.0,14148.0,17058.0,16736.0,14626.0,54.0,112.0,194.0,282.0,394.0,428.0,306.0,800.0,1260.0,1642.0,1886.0,2174.0,23.6596,60.7554,97.5948,132.7682,163.77100000000004,186.396,0.9442,11.4,[Ir]([P+](c1ccccc1)(c1ccccc1)c1ccccc1)([As+](C)(C)C)(C#[O+])(N=C=S)[H],ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1
322.3967,699.0964,1176.002,1614.6324,2007.6058,2666.3286,7307.0,8374.0,12768.0,14412.0,14174.0,12276.0,52.0,110.0,188.0,266.0,322.0,414.0,298.0,780.0,1204.0,1508.0,1794.0,2080.0,22.3423,57.4198,92.6,121.6024,146.88,175.15,322.3967,699.0964,1176.002,1614.6324,2007.6058,2666.3286,7307.0,8374.0,12768.0,14412.0,14174.0,12276.0,52.0,110.0,188.0,266.0,322.0,414.0,298.0,780.0,1204.0,1508.0,1794.0,2080.0,22.3423,57.4198,92.6,121.6024,146.88,175.15,322.3967,699.0964,1176.002,1614.6324,2007.6058,2666.3286,7307.0,8374.0,12768.0,14412.0,14174.0,12276.0,52.0,110.0,188.0,266.0,322.0,414.0,298.0,780.0,1204.0,1508.0,1794.0,2080.0,22.3423,57.4198,92.6,121.6024,146.88,175.15,0.8439,5.5,[Ir]([P+](c1ccccc1)(c1ccccc1)c1ccccc1)([N+]1=COCC1)(C#[N+][H])([N+](=O)([O-]))[H],ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1
228.3734,481.965,829.4622,1155.3476,1611.2620000000004,1954.6042,6791.0,7036.0,9248.0,9538.0,6580.0,3370.0,40.0,80.0,144.0,202.0,280.0,344.0,224.0,576.0,862.0,1152.0,1286.0,1132.0,15.4075,39.9308,63.1674,85.5756,101.9532,99.2382,228.3734,481.965,829.4622,1155.3476,1611.2620000000004,1954.6042,6791.0,7036.0,9248.0,9538.0,6580.0,3370.0,40.0,80.0,144.0,202.0,280.0,344.0,224.0,576.0,862.0,1152.0,1286.0,1132.0,15.4075,39.9308,63.1674,85.5756,101.9532,99.2382,228.3734,481.965,829.4622,1155.3476,1611.2620000000004,1954.6042,6791.0,7036.0,9248.0,9538.0,6580.0,3370.0,40.0,80.0,144.0,202.0,280.0,344.0,224.0,576.0,862.0,1152.0,1286.0,1132.0,15.4075,39.9308,63.1674,85.5756,101.9532,99.2382,0.9612,7.3,[Ir]([n+]1ccncc1)([P+](CC)(CC)CC)(C#[N+][H])(C#C[H])[H],ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1
207.1103,440.978,777.924,984.0816,1402.2878,1163.3914,6795.0,5668.0,8506.0,9362.0,5016.0,3560.0,35.0,70.0,124.0,162.0,238.0,190.0,194.0,486.0,722.0,878.0,856.0,800.0,14.1534,34.5292,52.729,70.8556,77.5158,69.6938,207.1103,440.978,777.924,984.0816,1402.2878,1163.3914,6795.0,5668.0,8506.0,9362.0,5016.0,3560.0,35.0,70.0,124.0,162.0,238.0,190.0,194.0,486.0,722.0,878.0,856.0,800.0,14.1534,34.5292,52.729,70.8556,77.5158,69.6938,207.1103,440.978,777.924,984.0816,1402.2878,1163.3914,6795.0,5668.0,8506.0,9362.0,5016.0,3560.0,35.0,70.0,124.0,162.0,238.0,190.0,194.0,486.0,722.0,878.0,856.0,800.0,14.1534,34.5292,52.729,70.8556,77.5158,69.6938,0.9679,15.5,[Ir]([N+](C)(C)C)([n+]1ccccc1)(C#[N+]C)(N=C=S)[H],ir_tbp_1_dft-nme3_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1
219.8666,480.722,862.8756,992.5052,1189.3696,1425.6956,6617.0,5686.0,7370.0,9158.0,5332.0,2696.0,36.0,74.0,134.0,158.0,192.0,230.0,208.0,520.0,750.0,876.0,932.0,854.0,13.7524,35.7322,55.0198,65.0686,73.6192,69.2954,219.8666,480.722,862.8756,992.5052,1189.3696,1425.6956,6617.0,5686.0,7370.0,9158.0,5332.0,2696.0,36.0,74.0,134.0,158.0,192.0,230.0,208.0,520.0,750.0,876.0,932.0,854.0,13.7524,35.7322,55.0198,65.0686,73.6192,69.2954,219.8666,480.722,862.8756,992.5052,1189.3696,1425.6956,6617.0,5686.0,7370.0,9158.0,5332.0,2696.0,36.0,74.0,134.0,158.0,192.0,230.0,208.0,520.0,750.0,876.0,932.0,854.0,13.7524,35.7322,55.0198,65.0686,73.6192,69.2954,0.9497,15.1,[Ir](n1ccnc1)([C-]1N(C)CCN(C)1)(C#[N+]C)(O)[H],ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1
306.4997,665.329,1110.616,1527.0788,1848.895,2332.81,7219.0,8482.0,10294.0,13390.0,14006.0,11104.0,51.0,108.0,180.0,254.0,302.0,372.0,288.0,746.0,1134.0,1424.0,1632.0,1866.0,21.871,56.4292,88.1612,115.302,135.8634,156.3748,306.4997,665.329,1110.616,1527.0788,1848.895,2332.81,7219.0,8482.0,10294.0,13390.0,14006.0,11104.0,51.0,108.0,180.0,254.0,302.0,372.0,288.0,746.0,1134.0,1424.0,1632.0,1866.0,21.871,56.4292,88.1612,115.302,135.8634,156.3748,306.4997,665.329,1110.616,1527.0788,1848.895,2332.81,7219.0,8482.0,10294.0,13390.0,14006.0,11104.0,51.0,108.0,180.0,254.0,302.0,372.0,288.0,746.0,1134.0,1424.0,1632.0,1866.0,21.871,56.4292,88.1612,115.302,135.8634,156.3748,1.0133,17.0,[Ir]([P+](c1ccccc1)(c1ccccc1)c1ccccc1)([n+]1ccccc1)(C#[N+][H])(F)[H],ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_fluoride_1_smi1_1_s_1
226.4654,481.106,920.2268,1011.6028,1219.6968,1408.7036,6649.0,5858.0,7320.0,9524.0,5446.0,2720.0,36.0,74.0,140.0,158.0,192.0,218.0,214.0,532.0,760.0,868.0,880.0,824.0,13.694,35.6602,55.452,65.2766,72.678,66.127,226.4654,481.106,920.2268,1011.6028,1219.6968,1408.7036,6649.0,5858.0,7320.0,9524.0,5446.0,2720.0,36.0,74.0,140.0,158.0,192.0,218.0,214.0,532.0,760.0,868.0,880.0,824.0,13.694,35.6602,55.452,65.2766,72.678,66.127,226.4654,481.106,920.2268,1011.6028,1219.6968,1408.7036,6649.0,5858.0,7320.0,9524.0,5446.0,2720.0,36.0,74.0,140.0,158.0,192.0,218.0,214.0,532.0,760.0,868.0,880.0,824.0,13.694,35.6602,55.452,65.2766,72.678,66.127,0.9898,18.6,[Ir]([N+]1=COCC1)([C-]1N(C)CCN(C)1)(C#[N+]C)(F)[H],ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-iacn_1_fluoride_1_smi1_1_s_1
228.2263,476.851,833.1322,1188.1604,1610.17,1913.704,6793.0,7022.0,9386.0,9452.0,6458.0,3474.0,40.0,80.0,146.0,208.0,278.0,334.0,226.0,586.0,876.0,1148.0,1246.0,1066.0,15.4083,39.9764,63.7736,86.1906,100.7428,96.6648,228.2263,476.851,833.1322,1188.1604,1610.17,1913.704,6793.0,7022.0,9386.0,9452.0,6458.0,3474.0,40.0,80.0,146.0,208.0,278.0,334.0,226.0,586.0,876.0,1148.0,1246.0,1066.0,15.4083,39.9764,63.7736,86.1906,100.7428,96.6648,228.2263,476.851,833.1322,1188.1604,1610.17,1913.704,6793.0,7022.0,9386.0,9452.0,6458.0,3474.0,40.0,80.0,146.0,208.0,278.0,334.0,226.0,586.0,876.0,1148.0,1246.0,1066.0,15.4083,39.9764,63.7736,86.1906,100.7428,96.6648,0.9299,9.3,[Ir]([P+](CC)(CC)CC)([n+]1ccccc1)(C#[O+])(C#C[H])[H],ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1
210.0011,452.763,791.378,873.1872,1052.5124,1226.7388,6875.0,7102.0,7590.0,9718.0,6796.0,3122.0,34.0,70.0,122.0,136.0,170.0,196.0,192.0,466.0,648.0,778.0,802.0,728.0,14.3818,35.9654,53.777,64.1232,73.3582,66.7424,210.0011,452.763,791.378,873.1872,1052.5124,1226.7388,6875.0,7102.0,7590.0,9718.0,6796.0,3122.0,34.0,70.0,122.0,136.0,170.0,196.0,192.0,466.0,648.0,778.0,802.0,728.0,14.3818,35.9654,53.777,64.1232,73.3582,66.7424,210.0011,452.763,791.378,873.1872,1052.5124,1226.7388,6875.0,7102.0,7590.0,9718.0,6796.0,3122.0,34.0,70.0,122.0,136.0,170.0,196.0,192.0,466.0,648.0,778.0,802.0,728.0,14.3818,35.9654,53.777,64.1232,73.3582,66.7424,0.9066,12.2,[Ir]([n+]1ccncc1)([C-]1N(C)C=CN(C)1)(C#[N+]C)([Cl])[H],ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1
334.4195,730.029,1194.9418,1598.6276,1983.6954,2661.4132,7325.0,8460.0,11322.0,15628.0,15472.0,12648.0,56.0,118.0,196.0,270.0,328.0,430.0,314.0,804.0,1208.0,1550.0,1864.0,2228.0,23.9219,61.1274,94.7044,125.0186,153.2214,185.1552,334.4195,730.029,1194.9418,1598.6276,1983.6954,2661.4132,7325.0,8460.0,11322.0,15628.0,15472.0,12648.0,56.0,118.0,196.0,270.0,328.0,430.0,314.0,804.0,1208.0,1550.0,1864.0,2228.0,23.9219,61.1274,94.7044,125.0186,153.2214,185.1552,334.4195,730.029,1194.9418,1598.6276,1983.6954,2661.4132,7325.0,8460.0,11322.0,15628.0,15472.0,12648.0,56.0,118.0,196.0,270.0,328.0,430.0,314.0,804.0,1208.0,1550.0,1864.0,2228.0,23.9219,61.1274,94.7044,125.0186,153.2214,185.1552,0.9819,14.4,[Ir]([P+](c1ccccc1)(c1ccccc1)c1ccccc1)([n+]1ccccc1)(C#[N+]C)(N=C=O)[H],ir_tbp_1_dft-pph3_1_dft-py_1_dft-iacn_1_dft-icn_1_smi1_1_s_1
218.8427,460.599,809.1706,1002.1004,1217.4246,1389.3708,6713.0,5658.0,8316.0,9694.0,6326.0,3456.0,34.0,70.0,124.0,156.0,194.0,218.0,194.0,490.0,722.0,876.0,890.0,758.0,14.3306,35.8314,54.7752,68.6864,77.6866,72.6254,218.8427,460.599,809.1706,1002.1004,1217.4246,1389.3708,6713.0,5658.0,8316.0,9694.0,6326.0,3456.0,34.0,70.0,124.0,156.0,194.0,218.0,194.0,490.0,722.0,876.0,890.0,758.0,14.3306,35.8314,54.7752,68.6864,77.6866,72.6254,218.8427,460.599,809.1706,1002.1004,1217.4246,1389.3708,6713.0,5658.0,8316.0,9694.0,6326.0,3456.0,34.0,70.0,124.0,156.0,194.0,218.0,194.0,490.0,722.0,876.0,890.0,758.0,14.3306,35.8314,54.7752,68.6864,77.6866,72.6254,0.9741,19.1,[Ir]([n+]1ccncc1)([C-]1N(C)CCN(C)1)(C#[O+])(N=C=O)[H],ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1
160.5625,344.755,572.9226,688.8074,749.3984,685.1564,6523.0,5254.0,7450.0,6538.0,2926.0,1784.0,25.0,52.0,86.0,110.0,118.0,106.0,138.0,354.0,524.0,524.0,474.0,378.0,11.3649,28.3636,42.911,48.375,46.8054,38.1746,160.5625,344.755,572.9226,688.8074,749.3984,685.1564,6523.0,5254.0,7450.0,6538.0,2926.0,1784.0,25.0,52.0,86.0,110.0,118.0,106.0,138.0,354.0,524.0,524.0,474.0,378.0,11.3649,28.3636,42.911,48.375,46.8054,38.1746,160.5625,344.755,572.9226,688.8074,749.3984,685.1564,6523.0,5254.0,7450.0,6538.0,2926.0,1784.0,25.0,52.0,86.0,110.0,118.0,106.0,138.0,354.0,524.0,524.0,474.0,378.0,11.3649,28.3636,42.911,48.375,46.8054,38.1746,0.9739,13.8,[Ir](n1ccnc1)(n1ccnc1)(C#[O+])(C#C[H])[H],ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1
230.8719,508.942,909.9314,1089.744,1398.2836,1616.4160000000004,6847.0,6888.0,8164.0,10764.0,7032.0,3394.0,39.0,80.0,146.0,176.0,234.0,278.0,226.0,568.0,840.0,1050.0,1130.0,986.0,15.1266,39.0908,60.9342,76.4254,92.5056,85.5658,230.8719,508.942,909.9314,1089.744,1398.2836,1616.4160000000004,6847.0,6888.0,8164.0,10764.0,7032.0,3394.0,39.0,80.0,146.0,176.0,234.0,278.0,226.0,568.0,840.0,1050.0,1130.0,986.0,15.1266,39.0908,60.9342,76.4254,92.5056,85.5658,230.8719,508.942,909.9314,1089.744,1398.2836,1616.4160000000004,6847.0,6888.0,8164.0,10764.0,7032.0,3394.0,39.0,80.0,146.0,176.0,234.0,278.0,226.0,568.0,840.0,1050.0,1130.0,986.0,15.1266,39.0908,60.9342,76.4254,92.5056,85.5658,0.8802,14.4,[Ir]([C-]1N(C)C=CN(C)1)([C-]1N(C)CCN(C)1)(C#[N+][H])(S)[H],ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1
243.3845,511.327,934.6904,1205.0708,1638.6024,2067.6084,6821.0,7106.0,9492.0,10500.0,6394.0,3714.0,42.0,84.0,160.0,210.0,280.0,354.0,244.0,624.0,914.0,1164.0,1324.0,1246.0,15.6213,40.962,66.0126,86.3144,103.1612,103.288,243.3845,511.327,934.6904,1205.0708,1638.6024,2067.6084,6821.0,7106.0,9492.0,10500.0,6394.0,3714.0,42.0,84.0,160.0,210.0,280.0,354.0,244.0,624.0,914.0,1164.0,1324.0,1246.0,15.6213,40.962,66.0126,86.3144,103.1612,103.288,243.3845,511.327,934.6904,1205.0708,1638.6024,2067.6084,6821.0,7106.0,9492.0,10500.0,6394.0,3714.0,42.0,84.0,160.0,210.0,280.0,354.0,244.0,624.0,914.0,1164.0,1324.0,1246.0,15.6213,40.962,66.0126,86.3144,103.1612,103.288,0.9397,5.6,[Ir]([P+](CC)(CC)CC)([N+]1=COCC1)(C#[N+]C)(C#N)[H],ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1
242.1165,490.785,869.6408,1289.7106,2060.3744,2226.7792,6963.0,8638.0,10714.0,10630.0,6290.0,3628.0,43.0,84.0,160.0,230.0,366.0,388.0,244.0,634.0,986.0,1350.0,1522.0,1346.0,15.8633,42.0036,69.1038,97.8856,119.857,111.7966,242.1165,490.785,869.6408,1289.7106,2060.3744,2226.7792,6963.0,8638.0,10714.0,10630.0,6290.0,3628.0,43.0,84.0,160.0,230.0,366.0,388.0,244.0,634.0,986.0,1350.0,1522.0,1346.0,15.8633,42.0036,69.1038,97.8856,119.857,111.7966,242.1165,490.785,869.6408,1289.7106,2060.3744,2226.7792,6963.0,8638.0,10714.0,10630.0,6290.0,3628.0,43.0,84.0,160.0,230.0,366.0,388.0,244.0,634.0,986.0,1350.0,1522.0,1346.0,15.8633,42.0036,69.1038,97.8856,119.857,111.7966,0.9082,10.1,[Ir]([P+](CC)(CC)CC)([P+](C)(C)C)(C#[N+][H])(N=C=O)[H],ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1
207.0618,433.3384,720.4978,891.7328,988.4824,1168.3128,6723.0,5796.0,9254.0,7960.0,6394.0,3336.0,31.0,64.0,106.0,132.0,150.0,172.0,170.0,420.0,588.0,696.0,710.0,644.0,13.8895,34.0396,51.289,61.3016,65.5186,63.8376,207.0618,433.3384,720.4978,891.7328,988.4824,1168.3128,6723.0,5796.0,9254.0,7960.0,6394.0,3336.0,31.0,64.0,106.0,132.0,150.0,172.0,170.0,420.0,588.0,696.0,710.0,644.0,13.8895,34.0396,51.289,61.3016,65.5186,63.8376,207.0618,433.3384,720.4978,891.7328,988.4824,1168.3128,6723.0,5796.0,9254.0,7960.0,6394.0,3336.0,31.0,64.0,106.0,132.0,150.0,172.0,170.0,420.0,588.0,696.0,710.0,644.0,13.8895,34.0396,51.289,61.3016,65.5186,63.8376,0.9482,12.9,[Ir]([n+]1ccncc1)([n+]1ccncc1)(C#[N+]C)([N+](=O)([O-]))[H],ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1
200.4539,428.163,749.7142,932.4266,1332.264,1138.5652,6539.0,5334.0,8256.0,6968.0,4464.0,2314.0,34.0,68.0,120.0,154.0,232.0,188.0,188.0,468.0,694.0,852.0,836.0,772.0,13.113,32.9824,50.6436,67.5118,73.1816,62.6984,200.4539,428.163,749.7142,932.4266,1332.264,1138.5652,6539.0,5334.0,8256.0,6968.0,4464.0,2314.0,34.0,68.0,120.0,154.0,232.0,188.0,188.0,468.0,694.0,852.0,836.0,772.0,13.113,32.9824,50.6436,67.5118,73.1816,62.6984,200.4539,428.163,749.7142,932.4266,1332.264,1138.5652,6539.0,5334.0,8256.0,6968.0,4464.0,2314.0,34.0,68.0,120.0,154.0,232.0,188.0,188.0,468.0,694.0,852.0,836.0,772.0,13.113,32.9824,50.6436,67.5118,73.1816,62.6984,0.9897,11.3,[Ir]([n+]1ccncc1)([N+](C)(C)C)(C#[N+]C)(C#C[H])[H],ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1
189.4622,400.372,685.3486,879.2266,1268.4684,1050.3932,7543.0,10204.0,9694.0,8180.0,4524.0,2352.0,33.0,66.0,118.0,150.0,224.0,176.0,184.0,462.0,692.0,810.0,794.0,732.0,13.4217,35.1674,54.9694,67.0642,72.1428,59.7096,189.4622,400.372,685.3486,879.2266,1268.4684,1050.3932,7543.0,10204.0,9694.0,8180.0,4524.0,2352.0,33.0,66.0,118.0,150.0,224.0,176.0,184.0,462.0,692.0,810.0,794.0,732.0,13.4217,35.1674,54.9694,67.0642,72.1428,59.7096,189.4622,400.372,685.3486,879.2266,1268.4684,1050.3932,7543.0,10204.0,9694.0,8180.0,4524.0,2352.0,33.0,66.0,118.0,150.0,224.0,176.0,184.0,462.0,692.0,810.0,794.0,732.0,13.4217,35.1674,54.9694,67.0642,72.1428,59.7096,0.9941,9.2,[Ir]([As+](C)(C)C)(n1ccnc1)(C#[N+]C)(C#C[H])[H],ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1
176.7079,369.153,634.9602,791.7366,882.2192,827.7396,7007.0,7116.0,8394.0,9894.0,5192.0,3246.0,28.0,58.0,100.0,130.0,142.0,128.0,158.0,404.0,592.0,632.0,572.0,476.0,13.6666,33.4382,50.7842,60.1622,59.9818,51.4038,176.7079,369.153,634.9602,791.7366,882.2192,827.7396,7007.0,7116.0,8394.0,9894.0,5192.0,3246.0,28.0,58.0,100.0,130.0,142.0,128.0,158.0,404.0,592.0,632.0,572.0,476.0,13.6666,33.4382,50.7842,60.1622,59.9818,51.4038,176.7079,369.153,634.9602,791.7366,882.2192,827.7396,7007.0,7116.0,8394.0,9894.0,5192.0,3246.0,28.0,58.0,100.0,130.0,142.0,128.0,158.0,404.0,592.0,632.0,572.0,476.0,13.6666,33.4382,50.7842,60.1622,59.9818,51.4038,0.9937,19.5,[Ir]([N+]1=COCC1)([p+]1ccccc1)(C#[O+])(N=C=S)[H],ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1
176.9504,356.459,675.1358,965.5882,1562.769,878.328,7763.0,10960.0,10200.0,7948.0,3240.0,936.0,31.0,60.0,118.0,164.0,282.0,144.0,178.0,460.0,728.0,872.0,732.0,468.0,12.1469,30.9494,51.7694,73.0378,74.6268,40.4928,176.9504,356.459,675.1358,965.5882,1562.769,878.328,7763.0,10960.0,10200.0,7948.0,3240.0,936.0,31.0,60.0,118.0,164.0,282.0,144.0,178.0,460.0,728.0,872.0,732.0,468.0,12.1469,30.9494,51.7694,73.0378,74.6268,40.4928,176.9504,356.459,675.1358,965.5882,1562.769,878.328,7763.0,10960.0,10200.0,7948.0,3240.0,936.0,31.0,60.0,118.0,164.0,282.0,144.0,178.0,460.0,728.0,872.0,732.0,468.0,12.1469,30.9494,51.7694,73.0378,74.6268,40.4928,0.8518,8.7,[Ir]([P+](C)(C)C)([N+](C)(C)C)(C#[O+])([Br])[H],ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_bromide_1_smi1_1_s_1
375.1438,817.0039999999998,1385.8112,1930.4164,2632.343,3689.471,7471.0,9862.0,13096.0,17370.0,17258.0,14066.0,67.0,138.0,244.0,344.0,462.0,646.0,382.0,988.0,1502.0,2058.0,2608.0,3092.0,26.0793,68.6074,110.5204,152.9798,199.233,242.6186,375.1438,817.0039999999998,1385.8112,1930.4164,2632.343,3689.471,7471.0,9862.0,13096.0,17370.0,17258.0,14066.0,67.0,138.0,244.0,344.0,462.0,646.0,382.0,988.0,1502.0,2058.0,2608.0,3092.0,26.0793,68.6074,110.5204,152.9798,199.233,242.6186,375.1438,817.0039999999998,1385.8112,1930.4164,2632.343,3689.471,7471.0,9862.0,13096.0,17370.0,17258.0,14066.0,67.0,138.0,244.0,344.0,462.0,646.0,382.0,988.0,1502.0,2058.0,2608.0,3092.0,26.0793,68.6074,110.5204,152.9798,199.233,242.6186,0.8488,4.0,[Ir]([P+](CC)(CC)CC)([P+](c1ccccc1)(c1ccccc1)c1ccccc1)(C#[N+]C)(C#C[H])[H],ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1
222.1214,470.799,875.2708,1136.0932,1638.5848,1504.8252,6825.0,5586.0,9128.0,10262.0,5398.0,3836.0,37.0,74.0,140.0,184.0,278.0,240.0,214.0,548.0,844.0,1048.0,1034.0,932.0,14.3672,35.6004,56.8458,78.1674,89.9186,78.9516,222.1214,470.799,875.2708,1136.0932,1638.5848,1504.8252,6825.0,5586.0,9128.0,10262.0,5398.0,3836.0,37.0,74.0,140.0,184.0,278.0,240.0,214.0,548.0,844.0,1048.0,1034.0,932.0,14.3672,35.6004,56.8458,78.1674,89.9186,78.9516,222.1214,470.799,875.2708,1136.0932,1638.5848,1504.8252,6825.0,5586.0,9128.0,10262.0,5398.0,3836.0,37.0,74.0,140.0,184.0,278.0,240.0,214.0,548.0,844.0,1048.0,1034.0,932.0,14.3672,35.6004,56.8458,78.1674,89.9186,78.9516,0.9528,15.7,[Ir]([N+](C)(C)C)([C-]1N(C)CCN(C)1)(C#[O+])(N=C=S)[H],ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1
